Comment,Label,Movie Title,Genre,Preference,Total Neutral,3000,Total Dislikes,3000,Total Likes,3000,Dataset Size,9000
"ফজিলাতুন্নেছা মুজিবের চরিত্রের সাথে তিশার অভিনয় ভালো ছিল, তবে কিছু জায়গায় সবার উপরও বেশি মনোযোগ প্রয়োজন ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমাটির কিছু দৃশ্য আমাকে মনে করিয়ে দিয়েছে ঐতিহাসিক ঘটনার গুরুত্ব, তবে কিছু কিছু জায়গায় কাহিনী একটু বিভ্রান্তিকর ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
কিছু সিকোয়েন্সকে আরো সুস্পষ্ট এবং বাস্তবসম্মত করার প্রয়োজন ছিল।,2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার কিছু অংশ ভালো হলেও, কিছু জায়গায় অপ্রত্যাশিতভাবে কিছু ভুল ত্রুটি ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুজিবের জীবনী নিয়ে সিনেমার চিত্রায়ন মোটামুটি ভালো, তবে আরও উন্নতির সুযোগ ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"তৌকির আহমেদ এবং অন্যান্য অভিনেতাদের অভিনয় প্রশংসনীয় ছিল, তবে একটু তাড়াহুড়ো করে কিছু জায়গা উপস্থাপন করা হয়েছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার কিছু দৃশ্যের মধ্যে অতিরিক্ত নাটকীয়তা ছিল, যা একটু কম করা যেতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"গল্পটি মোটামুটি সুন্দর ছিল, তবে কিছু কিছু জায়গায় আরও গভীরতা আশা করেছিলাম।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"অনেক ভাল দৃশ্য ছিল, তবে কিছু দৃশ্য একেবারে সহজলভ্য মনে হয়েছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
ট্রেইলারে কিছু ভালো কিছু খারাপ দিক ছিল। পুরো সিনেমা দেখলে আসলটা বুঝতে পারবো।,2,Chironjeeb Mujib,Drama,,,,,,,,,
"বঙ্গবন্ধুর চরিত্রে আরিফিন শুভকে ঠিকভাবে মানায়নি, তবে আশা করা যায় পরবর্তীতে ভালোভাবে উপস্থাপন করবেন।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমাটির গল্পের প্রতি আকর্ষণ ছিল, তবে চরিত্রায়ন নিয়ে কিছুটা অসন্তুষ্ট।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারের দৃশ্যগুলো বেশ সুন্দর ছিল, তবে কিছু কিছু জায়গায় আরও উন্নতি করা যেত।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারে গ্রাফিক্স একটু কম ভালো ছিল, আশা করি পুরো সিনেমায় তা ঠিক হয়ে যাবে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুক্তিযুদ্ধের ইতিহাস তুলে ধরার চেষ্টাটা ভালো, তবে কিছু বিষয় আরো গভীরভাবে দেখানো যেতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"অভিনয় নিয়ে কিছু জায়গায় দুর্বলতা ছিল, তবে পুরো সিনেমা দেখার পর মন্তব্য করবো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারের অঙ্গভঙ্গি ও ডায়ালগ ডেলিভারি বেশ ভাল লাগলো, তবে কিছু দৃশ্য সঠিকভাবে উপস্থাপন করা হয়নি বলে মনে হয়।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ক্যামেরার কাজ ভালো ছিল, তবে কিছু কিছু দৃশ্য আরো স্পষ্টভাবে উপস্থাপন করা যেত।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"গল্পের দিক থেকে ট্রেইলার বেশ আকর্ষণীয় ছিল, তবে কিছু চরিত্রের নির্বাচন আরও ভালো হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলার দেখে কিছুটা মিশ্র অনুভূতি হচ্ছে, তবে পুরো সিনেমায় কেমন হবে তা দেখা উচিত।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"অনেকেই দাবি করছেন সিনেমাটির বাজেট ভাল ছিল, তবে গ্রাফিক্স আরও ভালো হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারের কালার গ্রেডিং মোটামুটি ভালো ছিল, তবে আরো উন্নতি হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার মেকিং ঠিক ছিল, তবে কিছু চরিত্রের অভিনয়ে আরও কাজ করা উচিত ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ভিএফএক্সের কাজ তেমন ভালো লাগেনি, বিশেষ করে আকাশপথে যুদ্ধের দৃশ্যগুলো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"কিছু চরিত্রের জন্য অভিনেতাদের আরো রিসার্চ করা উচিত ছিল, তবে পরবর্তীতে তারা ভালো করতে পারেন।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার দৃশ্যপটের কাজ ভালো ছিল, তবে কিছু জায়গায় আরো ভালো ডিজাইন করা যেতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারে কিছু দৃশ্য ছিল যেগুলো আরো ডিপথে উপস্থাপন করা উচিত ছিল, তবে আশা করা যায় সিনেমায় তা আরো ভালোভাবে দেখানো হবে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"বায়োপিকের জন্য বেশ কিছু চরিত্রের নির্বাচন অপ্রত্যাশিত ছিল, তবে সিনেমার সামগ্রিক বিষয় ভালো মনে হলো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"চিত্রগ্রহণের ক্ষেত্রে কিছু নতুনত্ব ছিল, তবে কিছু জায়গায় প্রচুর কাজ করার প্রয়োজন ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুক্তিযুদ্ধের প্রেক্ষাপটে গল্প ভালো, তবে দৃশ্যাবলীতে কিছু সমস্যা রয়েছে বলে মনে হলো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"কিছু চরিত্রের জন্য অভিনয় মোটামুটি, তবে আরিফিন শুভ চরিত্রের ক্ষেত্রে কিছুটা কাজের প্রয়োজন ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারের প্রতিটি দৃশ্য থেকে কিছু শেখার ছিল, তবে পুরো সিনেমায় কেমন হবে তা দেখতে হবে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ইতিহাসের সাথে সম্পর্কিত ছবি থাকলে সাধারণত কিছু সত্যের সাথে ছাড় দেয়া হয়, তেমনটাই মনে হয়েছে কিছু জায়গায়।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারে চরিত্রের ভিজ্যুয়াল প্রকাশ খুব বেশি ভালো ছিল না, তবে আশা করছি পুরো সিনেমায় তা সমাধান হবে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"কিছু দৃশ্যের ভিএফএক্স সঠিকভাবে কাজ করেনি, তবে সিনেমায় পরবর্তীতে ভালো হবে বলে আশা করা যাচ্ছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"চিত্রনাট্যের দিক থেকে বেশ কিছু গুরুত্বপূর্ণ বিষয় ছিল, তবে কিছু স্থানীয় বিষয় ছিল যা পরিষ্কারভাবে উপস্থাপন করা যায়নি।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার ডিজাইন আর পোশাকের ক্ষেত্রে কিছু জায়গায় কাজ প্রয়োজন, তবে ভালো কিছু নিশ্চিতভাবেই থাকবে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার স্টোরি আকর্ষণীয় ছিল, তবে কাস্টিং এবং অভিনয় নিয়ে কিছু প্রশ্ন রয়ে গেছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"পরিচালক এবং সবার চেষ্টার প্রশংসা করা উচিত, তবে কিছু কিছু জায়গায় আরও মনোযোগ দেওয়ার প্রয়োজন ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ট্রেইলারে বিভিন্ন চরিত্রের খোলামেলা ভাবনা ছিল, তবে কাস্টিংয়ের ক্ষেত্রে আরও পছন্দ হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমায় কিছু জায়গায় ভিজ্যুয়াল ইফেক্টের কাজ খুব ভালো ছিল, তবে কিছু জায়গায় উন্নতির প্রয়োজন।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার ট্রেইলার বেশ ভালো লাগলো, তবে কিছু জায়গায় আরও মনোযোগ দিয়ে কাজ করার প্রয়োজন।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুভির ট্রেলার দেখে ভালোই লেগেছে, তবে কিছু কিছু জায়গায় আরও ভালো করা যেত।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"কিছু দৃশ্য খুব ভালো ছিল, কিন্তু চরিত্রগুলোর মধ্যে কিছুটা দুর্বলতা অনুভব করলাম।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"অভিনয় মোটামুটি ভালো, তবে প্রডাকশন ভীষণ ভালো হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"গল্পটা ঠিকঠাক, তবে কিছু জায়গায় লম্বা মনে হয়েছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সুরের সাথে সাথে দৃশ্যগুলোও ভালো লেগেছে, তবে কিছু জায়গায় একটু আরেকটু উন্নতির সম্ভাবনা ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার প্রডাকশন কোয়ালিটি ভালো, কিন্তু আরও একটু ডিটেইলস থাকতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"চিরঞ্জীব মুজিবের চরিত্রে অভিনয় অনেকটাই ভালো, তবে কিছু স্কিনশট ভালোভাবে মেলানো হয়নি।",2,Chironjeeb Mujib,Drama,,,,,,,,,
সিনেমায় কিছু সিকোয়েন্স একটু ক্লিশে লাগছিল।,2,Chironjeeb Mujib,Drama,,,,,,,,,
"সব মিলিয়ে মোটামুটি ছিল, কিন্তু কিছু জায়গায় গল্প আরও আকর্ষণীয় হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"প্রডাকশন ভালো ছিল, তবে চরিত্রদের মধ্যে কিছু দুর্বলতা দেখা গেছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"কিছু দৃশ্য একেবারে মুগ্ধ করলো, তবে কিছু অংশে দুর্বলতা দেখলাম।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুভির গল্প ও প্রডাকশন ঠিকঠাক, তবে একটু আরও শক্তিশালী অভিনয় আশা করছিলাম।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুভির প্লটটি অনেক ভালো, কিন্তু আরও সাবলীলভাবে উপস্থাপন করা যেতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুভির ট্রেলার দেখে ভালোই লেগেছে, তবে সিনেমা পুরোটা দেখতে গেলে আরও বেশি কিছু আশা ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"অভিনয় মোটামুটি, কিন্তু কিছু জায়গায় ক্যারেক্টারগুলো আরও জীবন্ত হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার ট্রেলার বেশ ভালো, কিন্তু বাস্তব ইতিহাসের সাথে আরও মানানসই হতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"কিছু জায়গায় সিনক্রোনাইজেশন ঠিক ছিল না, তবে সিনেমার গল্প ভালো ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুভির কিছু দৃশ্য সত্যিই ভালো ছিল, কিন্তু গল্পের গতিতে আরও শক্তি থাকতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমায় ভালো কিছু আইডিয়া ছিল, তবে সেগুলো পুরোপুরি বাস্তবে রূপান্তরিত হয়নি।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"প্রডাকশন কোয়ালিটি অনেক ভালো ছিল, কিন্তু কিছু জায়গায় ডিজাইন আরও উন্নত হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার এক্সপ্রেশন ভালো ছিল, তবে আরও কিছু দৃশ্য সংক্ষেপিত হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"চিরঞ্জীব মুজিবের চরিত্রটি দুর্দান্ত, তবে কিছু অংশে আরও গভীরতা প্রয়োজন ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার ট্রেলার দুর্দান্ত, কিন্তু কিছু দৃশ্যে আরও পরিপূর্ণতা প্রয়োজন ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার চরিত্রগুলো ভালোভাবে ফুটে উঠেছে, তবে কিছু জায়গায় গল্প আরও শক্তিশালী হতে পারতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"চিরঞ্জীব মুজিবের জীবনের কিছু মুহূর্ত খুব ভালো উপস্থাপন করা হয়েছে, তবে কিছুটা ক্লিশে মনে হয়েছে।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"সিনেমার কিছু দৃশ্য খুব সুন্দর ছিল, তবে অভিনয়ে আরও সাবলীলতা আসলে আরও ভালো হতো।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"মুভির প্লট ঠিক ছিল, তবে আরও কার্যকরী টান টান সাসপেন্স দেখতে চেয়েছিলাম।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"চরিত্রের মধ্যে কিছু দুর্বলতা ছিল, তবে মোটামুটি ভালো উপস্থাপনা ছিল।",2,Chironjeeb Mujib,Drama,,,,,,,,,
"ছবিটা বেশ ভালো লেগেছে, কাহিনীও মজার ছিল।",2,My Name is Khan,Romantic,,,,,,,,,
অনেক দিন পর একটা সুন্দর সিনেমা দেখলাম।,2,My Name is Khan,Romantic,,,,,,,,,
"মোটামুটি ভালো ছিল, আরেকটু উন্নতি আশা করেছিলাম।",2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার গানগুলো ভালো লেগেছে।,2,My Name is Khan,Romantic,,,,,,,,,
"অভিনয় মোটামুটি ছিল, গল্পটা একটু ধীরগতির মনে হয়েছে।",2,My Name is Khan,Romantic,,,,,,,,,
"সিনেমাটা দেখতে বেশ ভালো লেগেছে, তবে কিছু জায়গায় গল্প টানেনি।",2,My Name is Khan,Romantic,,,,,,,,,
"সাধারণ একটি গল্প, তবে দেখার মতো।",2,My Name is Khan,Romantic,,,,,,,,,
অনেক সুন্দর কিছু মুহূর্ত ছিল সিনেমাতে।,2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার লোকেশনগুলো খুব সুন্দর ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
"সিনেমা দেখে মিশ্র অনুভূতি হলো, ভালোও লেগেছে।",2,My Name is Khan,Romantic,,,,,,,,,
"গল্পটা বেশ পরিচিত, তবে উপস্থাপনটা ভালো ছিল।",2,My Name is Khan,Romantic,,,,,,,,,
সিনেমা দেখে সময় ভালো কেটেছে।,2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার ডায়ালগগুলো বেশ ভালো ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
গল্পটা বাস্তবসম্মত লেগেছে।,2,My Name is Khan,Romantic,,,,,,,,,
"ছবিটার শুরু ভালো লেগেছে, কিন্তু শেষটা একটু দুর্বল।",2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার ভিজ্যুয়াল এফেক্ট ভালো ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
গল্পের মোড়গুলো খুব আকর্ষণীয় ছিল না।,2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার স্ক্রিপ্ট বেশ গুছানো ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
"সাধারণ মানের সিনেমা, তবে উপভোগ্য।",2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার ব্যাকগ্রাউন্ড মিউজিক খুব ভালো ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
সিনেমাটা একবার দেখার মতো।,2,My Name is Khan,Romantic,,,,,,,,,
"অভিনয় ভালো ছিল, কিন্তু কাহিনী আরও ভালো হতে পারতো।",2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার শেষটা বেশ ইমোশনাল ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
ছবির মধ্যকার মেসেজটা ভালো লেগেছে।,2,My Name is Khan,Romantic,,,,,,,,,
"সিনেমার গতি একটু কম ছিল, কিন্তু কন্টেন্ট ভালো।",2,My Name is Khan,Romantic,,,,,,,,,
গল্পটা একটু সরল মনে হয়েছে।,2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার সিনেমাটোগ্রাফি ভালো লেগেছে।,2,My Name is Khan,Romantic,,,,,,,,,
সিনেমার চরিত্রগুলোর উন্নতি হতে পারতো।,2,My Name is Khan,Romantic,,,,,,,,,
গল্পের টুইস্টগুলো আকর্ষণীয় ছিল।,2,My Name is Khan,Romantic,,,,,,,,,
"সাধারণ সিনেমা, কিন্তু মজার।",2,My Name is Khan,Romantic,,,,,,,,,
"মুভিটা মোটামুটি ভালো লেগেছে, তবে আরও উন্নতি করা যেত।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটোগ্রাফি ভালো ছিল, কিন্তু গল্পে তেমন গভীরতা পাইনি।",2,Din the Day,Action,,,,,,,,,
"মুভি দেখতে গিয়ে কিছু দৃশ্য উপভোগ করেছি, কিন্তু অভিনয়ে আরও মনোযোগ প্রয়োজন।",2,Din the Day,Action,,,,,,,,,
"বেশিরভাগ জায়গায় গল্প ভালো, তবে শেষটা আরও ভালো করা যেত।",2,Din the Day,Action,,,,,,,,,
"ভিএফএক্স মোটামুটি ছিল, তবে কিছু দৃশ্য একটু অস্বাভাবিক লেগেছে।",2,Din the Day,Action,,,,,,,,,
"সিনেমায় প্রচেষ্টা দেখা যায়, তবে আরো পরিশ্রম দরকার ছিল।",2,Din the Day,Action,,,,,,,,,
"গানগুলো ভালো ছিল, তবে চিত্রনাট্যে আরও কাজ করার সুযোগ ছিল।",2,Din the Day,Action,,,,,,,,,
"কিছু সংলাপ ভালো লেগেছে, কিন্তু বাকিগুলো অনেক দুর্বল।",2,Din the Day,Action,,,,,,,,,
"প্রযোজনার মান ঠিক আছে, কিন্তু গল্পটা যথেষ্ট আকর্ষণীয় ছিল না।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটির কিছু অ্যাকশন দৃশ্য উপভোগ করেছি, তবে গল্পটি টানেনি।",2,Din the Day,Action,,,,,,,,,
"পুরো মুভি দেখলাম, তবে বেশি কিছু মনে দাগ কাটতে পারেনি।",2,Din the Day,Action,,,,,,,,,
"কিছু কিছু চরিত্র ভালো কাজ করেছে, কিন্তু প্রধান চরিত্র আরও ভালো হতে পারতো।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটি সময় কাটানোর জন্য ভালো, তবে খুব বেশি প্রত্যাশা রাখবেন না।",2,Din the Day,Action,,,,,,,,,
"প্রচেষ্টা ভালো ছিল, তবে এটি আরও ভালো হতে পারতো।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটি একবার দেখার মতো, কিন্তু খুব বিশেষ কিছু নয়।",2,Din the Day,Action,,,,,,,,,
"বেশিরভাগ অংশ ভালো লাগেনি, কিন্তু কিছু দৃশ্য উপভোগ করেছি।",2,Din the Day,Action,,,,,,,,,
সিনেমাটির অভিনয় মানের দিক থেকে গড়পড়তা লেগেছে।,2,Din the Day,Action,,,,,,,,,
"কাহিনিতে নতুন কিছু ছিল না, তবে উপস্থাপন মোটামুটি ছিল।",2,Din the Day,Action,,,,,,,,,
"মুভিটি মোটামুটি ছিল, তবে আরেকটু কাজ করলে আন্তর্জাতিক মানের হতে পারতো।",2,Din the Day,Action,,,,,,,,,
"সিনেমার প্রচেষ্টা ভালো, তবে কিছু জায়গায় উন্নতির প্রয়োজন।",2,Din the Day,Action,,,,,,,,,
"মুভিটি দেখতে অনেক ভালো লেগেছে, তবে কিছু জায়গায় গল্পটা দুর্বল মনে হয়েছে।",2,Din the Day,Action,,,,,,,,,
"সিনেমার ভিজ্যুয়াল ইফেক্টগুলো মোটামুটি ভালো ছিল, আরও উন্নতি করা যেত।",2,Din the Day,Action,,,,,,,,,
কাহিনীটা আরও ভালোভাবে সাজানো গেলে সিনেমাটি বেশ চমৎকার হতে পারত।,2,Din the Day,Action,,,,,,,,,
"গানগুলো ভালো লেগেছে, কিন্তু অভিনয় তেমন মনে ধরেনি।",2,Din the Day,Action,,,,,,,,,
"পুরো সিনেমাটি মাঝামাঝি লেগেছে, আবার দেখতে ইচ্ছে করে না।",2,Din the Day,Action,,,,,,,,,
"সিনেমার এডিটিং ভালো ছিল, তবে কিছু দৃশ্য অপ্রয়োজনীয় মনে হয়েছে।",2,Din the Day,Action,,,,,,,,,
"চরিত্রগুলোর অভিনয় ভালো লেগেছে, কিন্তু সংলাপগুলো আরও ভালো হতে পারত।",2,Din the Day,Action,,,,,,,,,
"মুভির মিউজিক বেশ ভালো, কিন্তু গল্পের গভীরতা কম মনে হয়েছে।",2,Din the Day,Action,,,,,,,,,
কিছু অ্যাকশন দৃশ্য ভালো লাগলেও বাকিগুলো তেমন আকর্ষণীয় ছিল না।,2,Din the Day,Action,,,,,,,,,
"সিনেমার ভিএফএক্স মানসম্মত ছিল, কিন্তু গল্পে নতুনত্বের অভাব ছিল।",2,Din the Day,Action,,,,,,,,,
"পরিচালক অনেক চেষ্টা করেছেন, তবে সিনেমাটি দর্শকদের মন ছুঁতে পারেনি।",2,Din the Day,Action,,,,,,,,,
"সিনেমার লাস্ট সিনটা মোটামুটি ভালো ছিল, বাকি অংশে মনোযোগ কম পেয়েছি।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটি একবার দেখার মতো, কিন্তু দ্বিতীয়বার দেখতে মন চাইবে না।",2,Din the Day,Action,,,,,,,,,
"অভিনয়ের দিক দিয়ে সিনেমাটি ঠিকঠাক ছিল, গল্পের ক্ষেত্রে উন্নতি প্রয়োজন।",2,Din the Day,Action,,,,,,,,,
"মুভিটি পরিবারের সাথে দেখার মতো, কিন্তু খুব একটা স্মরণীয় নয়।",2,Din the Day,Action,,,,,,,,,
"সিনেমার পোস্টার এবং প্রচারণা বেশ আকর্ষণীয় ছিল, কিন্তু সিনেমা তেমন নয়।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটিতে কিছু শিক্ষণীয় দিক ছিল, তবে উপস্থাপনায় আরো কাজ করা যেত।",2,Din the Day,Action,,,,,,,,,
"কাহিনী কিছুটা টেনে লম্বা করা হয়েছে, ছোট হলে ভালো লাগত।",2,Din the Day,Action,,,,,,,,,
"সিনেমার ব্যাকগ্রাউন্ড মিউজিক বেশ শক্তিশালী, গল্পের বাকি অংশ তেমন নয়।",2,Din the Day,Action,,,,,,,,,
"সিনেমাটির অ্যাকশন দৃশ্যগুলো ভালো ছিল, কিন্তু সংলাপ কিছুটা দুর্বল লেগেছে।",2,Din the Day,Action,,,,,,,,,
"ছবিটা দেখে বেশ ভালো লাগলো, তবে কাহিনীটা আরেকটু উন্নত হতে পারতো।",2,Monpura,Romantic,,,,,,,,,
"সিনেমাটার চিত্রায়ন খুব সুন্দর ছিল, কিন্তু কাহিনী অনেক স্লো লেগেছে।",2,Monpura,Romantic,,,,,,,,,
"গানের তালিকাটা ভালো, তবে অভিনয়ে আরেকটু গভীরতা আশা করেছিলাম।",2,Monpura,Romantic,,,,,,,,,
"সুন্দর সিনেমা, তবে কিছু অংশ অনেক টেনে টেনে করা হয়েছে।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার গানগুলো দারুণ, তবে সিনেমার শেষটা অনেক অপ্রত্যাশিত।",2,Monpura,Romantic,,,,,,,,,
"সিনেমাটা দেখার পর মিশ্র অনুভূতি হয়েছে, কিছু অংশ ভালো লাগলেও কিছু অংশ ভালো লাগে নাই।",2,Monpura,Romantic,,,,,,,,,
"সিনেমাটার প্লট বেশ ভালো ছিল, তবে অভিনয়ের মধ্যে গভীরতা একটু কম ছিল।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার চিত্রগ্রহণ চমৎকার, তবে গল্পটা খুব বেশি কষ্টের।",2,Monpura,Romantic,,,,,,,,,
"সিনেমাটা ভালো ছিল, তবে একটু লম্বা মনে হয়েছে।",2,Monpura,Romantic,,,,,,,,,
"গল্পের ভিন্নতা ভালো লেগেছে, তবে সংলাপগুলো আরও আকর্ষণীয় হতে পারতো।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার গানগুলো সুন্দর, তবে কিছু চরিত্রের মধ্যে আরেকটু গভীরতা চাই।",2,Monpura,Romantic,,,,,,,,,
"সিনেমাটার শুরুটা বেশ আকর্ষণীয় ছিল, তবে শেষটা অনেক মন খারাপ করে দিল।",2,Monpura,Romantic,,,,,,,,,
"গল্পের ধারাটা সুন্দর ছিল, তবে কিছু জায়গায় অনেক বেশি কৃত্রিম মনে হয়েছে।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার অভিনয় ভালো, তবে গল্পটা আরেকটু টানটান হতে পারতো।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার পটভূমি সুন্দরভাবে ফুটিয়ে তোলা হয়েছে, তবে সংলাপগুলোর অভিব্যক্তি আরও গভীর হতে পারতো।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার গানগুলো খুব ভালো লেগেছে, তবে গল্পের গতিশীলতা আরও ভালো হতে পারতো।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার মিউজিক খুব ভালো ছিল, তবে কিছু সংলাপ প্রাসঙ্গিক মনে হয়নি।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার নির্মাণশৈলী ভালো ছিল, তবে কাহিনীর গভীরতা কিছুটা কম।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার চিত্রায়ন ভালো লেগেছে, তবে গল্পটা কিছুটা সহজলভ্য মনে হয়েছে।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার চিত্রগ্রহণ বেশ ভালো ছিল, তবে সংলাপের ভিন্নতা আশা করেছিলাম।",2,Monpura,Romantic,,,,,,,,,
সিনেমাটার লাস্ট পার্টটা বেশ একঘেয়েমি লেগেছে।,2,Monpura,Romantic,,,,,,,,,
"মনপুরার গল্প বেশ ইন্টারেস্টিং, তবে কিছু জায়গা খুব বেশি বোরিং লেগেছে।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার গল্প ভালো, তবে সংলাপের পুনরাবৃত্তি একটু বেশি মনে হয়েছে।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার অভিনয় ভালো ছিল, তবে কিছু অংশ অযথা টেনে টেনে করা হয়েছে।",2,Monpura,Romantic,,,,,,,,,
"মনপুরার পটভূমি খুব চমৎকার, তবে কিছু দৃশ্যের বাস্তবিকতা অভাব ছিল।",2,Monpura,Romantic,,,,,,,,,
"সিনেমার গল্পটা সুন্দর ছিল, তবে গতি একটু ধীর লেগেছে",2,Monpura,Romantic,,,,,,,,,
"গানের সুরগুলো মুগ্ধ করেছে, তবে গল্পে গভীরতা একটু কম লেগেছে",2,Monpura,Romantic,,,,,,,,,
"দৃশ্যায়ন ভালো ছিল, তবে কিছু দৃশ্য অপ্রয়োজনীয় মনে হয়েছে",2,Monpura,Romantic,,,,,,,,,
"চঞ্চল চৌধুরীর অভিনয় ছিল ভালো, তবে গল্পে কিছুটা আরো টুইস্ট আশা করেছিলাম",2,Monpura,Romantic,,,,,,,,,
